ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
34510,SS,13,ALEX GERALD,,17,USA,"New Orleans, LA","6' 4""",180 lbs,Right,Right,New Orleans Military and Maritime Academy,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,20,20,104,93,38,8,1,0,24,27,8,4,9,0.409,0.461,0.516,23,10.7,0.108,0.424,0.977,0.427,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low,,
34290,RF,23,ALEX LACOMB,,20,USA,"Cleveland, OH","5' 10""",175 lbs,Left,Left,Cuyahoga University,-,Average,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,54,54,272,248,86,12,9,2,55,62,18,3,23,0.347,0.402,0.492,56.6,9.2,0.145,0.391,0.894,0.346,0,1.3,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35396,SP,45,ALEX LARAMIE,,18,USA,"Perth Amboy, NJ","5' 10""",140 lbs,Right,Right,Burlington,Western Florida,Average,HS Senior,5,FB,87-89 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,1,0,0,0,55,44,2,11,10,8,60,1.64,0.271,0.95,8.5,0.3,7.2,1.3,9.8,7.5,0,0,0,0,1.93,0,2.3,2.6,Slot,Extremely Hard,Average,,
35214,CF,17,ALEX MORGAN,,18,USA,"Boston, MA","6' 2""",170 lbs,Left,Left,Boston Latin,Brooklyn Catholic,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,130,108,49,18,3,1,29,40,16,2,22,0.454,0.523,0.704,43.6,18.7,0.25,0.516,1.227,0.444,0,2.3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Extremely Hard,Average,,
33616,SS,59,ALEX TURNER,,20,USA,"Portland, OR","5' 9""",160 lbs,Switch,Right,Lincoln College,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,41,41,208,175,48,10,1,7,34,41,25,16,18,0.274,0.369,0.463,33.5,6.8,0.189,0.36,0.832,0.265,0,0.8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,,
33600,3B,25,ANDY BEASLEY,,16,USA,"Detroit, MI","6' 0""",175 lbs,Right,Right,Hillsdale,-,Average,HS Junior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,133,116,58,13,0,1,33,53,13,4,14,0.5,0.553,0.638,43.8,19.1,0.138,0.515,1.191,0.509,0,2.3,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
36466,SP,5,ANDY BOYER,RAGS,21,USA,"Detroit, MI","6' 1""",175 lbs,Right,Right,CC Los Angeles,-,Great,CO Junior,2,EX GB,83-85 Mph,Normal (3/4),Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,1,15,0,0,28,28,1,15,12,9,17,3.86,0.318,1.32,12.5,0.3,9,2.9,5.5,1.9,0,0,0,0,3.63,0,0.2,0,Slot,Normal,Average,,
36761,C,4,ANDY CROUCH,,21,USA,"Oakland, CA","6' 1""",200 lbs,Right,Right,Lane State,-,Great,CO Junior,1,EX FB,80-83 Mph,Normal (3/4),Normal,39,39,199,174,48,10,1,0,19,34,19,18,11,0.276,0.352,0.345,24,4.8,0.069,0.318,0.697,0.302,0,-1,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,,
35210,SP,35,ANDY FERGUSON,,18,USA,"Philadelphia, PA","6' 0""",155 lbs,Switch,Right,Childs,Mississippi A&M,Average,HS Senior,3,NEU,86-88 Mph,Normal (3/4),Normal,26,26,133,128,47,9,1,0,30,38,2,8,10,0.367,0.368,0.453,22,6.9,0.086,0.357,0.822,0.382,0,0.5,0,4,2,16,8,3,2,1,0,0,71.1,63,2,27,24,34,71,3.03,0.288,1.36,12.5,0.3,7.9,4.3,9,2.1,0,0,0,0,3.09,0,1.7,1.6,Slot,Extremely Hard,Average,,
35263,SP,7,ANDY GOMEZ,,18,USA,"Daytona Beach, FL","6' 2""",170 lbs,Left,Right,Havana,Opelika State,Average,HS Senior,3,NEU,86-88 Mph,Over the Top,Normal,9,9,45,39,15,3,2,0,14,13,4,6,5,0.385,0.432,0.564,10,10,0.179,0.416,0.996,0.441,0,0.4,0,2,1,13,13,7,2,0,0,0,92.2,66,4,20,19,29,127,1.85,0.266,1.03,9.5,0.4,6.4,2.8,12.3,4.4,0,0,0,0,2.06,0,3.9,4.3,Slot,Extremely Hard,Average,,
35342,SS,31,ANDY GROSS,,18,USA,"Paulsboro, NJ","5' 11""",160 lbs,Left,Right,Irwin,Ellery College,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,27,27,136,117,56,14,4,0,33,50,13,5,18,0.479,0.537,0.667,45.1,17.6,0.188,0.51,1.204,0.496,0,2.3,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,,
34220,CF,38,ANDY MCLEOD,,22,USA,"Pontiac, MI","5' 10""",170 lbs,Right,Right,Gaffney University,-,Fair,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,48,48,242,206,61,13,7,5,33,42,29,13,25,0.296,0.383,0.5,45.8,7.8,0.204,0.378,0.883,0.293,0,0.6,0,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$500 ,Normal,Average,,
33740,CF,45,ARCH FISHER,,16,USA,"Toledo, OH","5' 10""",155 lbs,Right,Right,Paulding,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,21,21,109,95,43,13,3,1,28,35,11,2,17,0.453,0.509,0.684,35.3,15.9,0.232,0.503,1.193,0.452,0,1.8,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34529,SS,14,ARCH ROGERS,,17,USA,"Paterson, NJ","6' 0""",150 lbs,Switch,Right,Phillipsburg,-,Average,HS Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,127,114,47,12,1,2,26,40,6,6,15,0.412,0.456,0.588,32.5,11.7,0.175,0.445,1.044,0.421,0,1.4,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34026,SS,7,ARCHIE MEINHARDT,,17,USA,"Detroit, MI","6' 0""",160 lbs,Left,Right,Yale,-,Average,HS Junior,1,NEU,80-83 Mph,Over the Top,Normal,23,23,118,93,39,13,2,2,23,37,16,3,17,0.419,0.509,0.667,35.5,15.7,0.247,0.487,1.175,0.407,0,1.8,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
33843,CF,11,ARCHIE SHARP,,15,USA,"Boardman, OH","5' 9""",160 lbs,Right,Right,Boardman,-,Average,HS Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,119,101,49,10,3,2,31,36,14,2,15,0.485,0.556,0.703,46,21.4,0.218,0.531,1.259,0.485,0,2.2,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
36299,3B,13,ARKY MURPHY,,18,USA,"Piggott, AR","6' 0""",175 lbs,Right,Right,Piggott,Capital University (LA),Average,HS Senior,5,NEU,80-83 Mph,Normal (3/4),Normal,25,25,125,113,47,14,0,2,31,40,10,6,16,0.416,0.456,0.593,32.1,12.2,0.177,0.451,1.049,0.421,0,1.5,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35326,SP,19,ARMY GRANT,,17,USA,"Lynbrook, NY","6' 5""",185 lbs,Right,Right,St. Peter's Boys,Lincoln College,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,10,10,52,48,18,6,1,1,16,17,1,6,8,0.375,0.392,0.604,11.3,9,0.229,0.412,0.996,0.405,0,0.4,0,4,2,16,16,8,4,0,0,0,118.1,108,3,36,35,41,96,2.66,0.273,1.26,11.4,0.2,8.2,3.1,7.3,2.3,0,0,0,0,2.97,0,3.3,4.1,Slot,Extremely Hard,Average,,
35404,3B,11,ARNIE CUNNINGHAM,,18,USA,"New York, NY","6' 0""",170 lbs,Right,Right,Central,Northern Mississippi,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,23,23,116,96,40,14,1,2,23,30,12,4,17,0.417,0.478,0.646,31.9,13.7,0.229,0.463,1.124,0.409,0,1.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
33966,SP,16,ART COURTNEY,,16,USA,"Westerville, OH","5' 9""",145 lbs,Switch,Right,Westerville,-,Average,HS Sophomore,4,EX GB,86-88 Mph,Normal (3/4),Groundballer,6,6,32,27,10,3,2,1,9,8,0,5,6,0.37,0.379,0.741,6.4,7.2,0.37,0.411,1.12,0.409,0,0.3,0,6,3,13,7,5,0,0,0,0,60.2,32,0,6,5,18,97,0.74,0.248,0.82,7.4,0,4.7,2.7,14.4,5.4,0,0,0,0,0.89,0,3.6,3.7,Slot,Extremely Hard,Low,,
33648,SP,25,ART GILBERT,,18,USA,"Moultrie, GA","6' 4""",180 lbs,Switch,Right,Buena Vista,Gates University,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,8,8,41,36,13,6,2,2,11,11,1,5,10,0.361,0.368,0.806,9.6,9,0.444,0.436,1.174,0.367,0,0.4,0,3,2,12,12,5,3,0,0,0,81,66,2,24,21,31,85,2.33,0.269,1.2,10.9,0.2,7.3,3.4,9.4,2.7,0,0,0,0,2.61,0,2.7,2.9,Slot,Extremely Hard,Average,,
33722,SP,4,ART HULL,,16,USA,"Columbus, OH","5' 10""",145 lbs,Left,Left,New Bremen,-,Average,HS Sophomore,3,NEU,83-85 Mph,Over the Top,Normal,10,10,54,45,18,6,2,2,11,15,2,6,10,0.4,0.412,0.756,14.1,10.9,0.356,0.442,1.167,0.4,0,0.6,0,4,2,15,15,10,1,0,0,0,111,84,3,27,23,36,123,1.86,0.255,1.08,9.8,0.2,6.8,2.9,10,3.4,0,0,0,0,2.34,0,4.2,4.8,Slot,Extremely Hard,Average,,
33993,3B,13,ART PIERCE,,16,USA,"Lee's Summit, MO","5' 11""",165 lbs,Right,Right,Lee's Summit,-,Average,HS Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,24,24,121,107,46,13,0,2,27,43,11,3,15,0.43,0.479,0.607,33.6,14.2,0.178,0.468,1.087,0.423,0,1.6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
33894,CF,18,ART PORTMAN,,16,USA,"Orange, CA","5' 10""",160 lbs,Right,Right,Orange,-,Average,HS Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,23,23,119,100,44,11,2,3,29,34,11,2,16,0.44,0.513,0.68,37.3,17.1,0.24,0.506,1.193,0.423,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Low,,
