ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
35547,CF,49,Jack Sweeney,,21,USA,"Danbury, CT","5' 10""",170 lbs,Right,Right,Clarksville State,-,Average,CO Sophomore,4,FB,80-83 Mph,Normal (3/4),Normal,62,62,314,269,72,15,1,10,53,60,40,29,26,0.268,0.364,0.442,48.4,6.4,0.175,0.355,0.807,0.267,0,1.1,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1934,
35589,SS,10,Kent Free,,21,USA,"High Point, NC","6' 1""",175 lbs,Right,Right,Pittsburgh State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,61,61,306,247,64,13,1,10,40,55,48,30,24,0.259,0.386,0.441,50.1,6.8,0.182,0.364,0.827,0.257,0,1.3,0,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1934,
36442,CF,13,Si Crocker,THE ROCK OF ROCHESTER,16,USA,"Rochester, NY","6' 0""",165 lbs,Left,Right,East,-,Average,HS Sophomore,1,FB,80-83 Mph,Sidearm,Normal,22,22,113,103,47,16,2,10,36,43,8,4,28,0.456,0.504,0.942,50.6,24,0.485,0.591,1.446,0.416,0,2.7,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
36478,LF,2,Bob Donoghue,MR. CLOUT,22,USA,"Indianola, IA","6' 1""",205 lbs,Right,Right,Iowa A&M,-,Good,CO Junior,1,NEU,83-85 Mph,Normal (3/4),Normal,32,32,148,129,37,2,0,10,28,33,15,32,12,0.287,0.378,0.535,27.5,8,0.248,0.397,0.913,0.31,1.2,1,3.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$5k,,Average,1934,
36877,3B,21,Bunny Harris,,19,USA,"Bridgeport, CT","5' 8""",175 lbs,Right,Right,Hartsdale,Tallmadge State,Average,HS Senior,1,NEU,83-85 Mph,Normal (3/4),Normal,32,32,141,125,31,3,2,10,23,29,13,11,15,0.248,0.333,0.544,23.7,6.7,0.296,0.397,0.877,0.202,1.12,1.2,3.45,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,$270 ,,Average,1934,
37475,1B,18,Walt Messer,WALLY THE KNIFE,16,USA,"Eldersburg, MD","5' 11""",180 lbs,Right,Right,McKinley Tech,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,91,55,13,2,10,39,49,14,5,25,0.604,0.639,1.121,67.8,45.8,0.516,0.702,1.76,0.57,0,3.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34124,CF,9,Joe Murdock,,19,USA,"Los Angeles, CA","6' 0""",170 lbs,Switch,Right,Lawrence State,-,Great,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,62,62,314,267,71,14,12,9,41,66,41,32,35,0.266,0.376,0.509,58.8,7.9,0.243,0.382,0.885,0.274,0,1.8,0,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34161,CF,15,George Delaney,,19,USA,"Houston, TX","6' 0""",175 lbs,Right,Right,Bayou State College,-,Great,CO Freshman,1,NEU,80-83 Mph,Over the Top,Normal,49,49,247,211,56,8,6,9,44,54,32,20,23,0.265,0.367,0.488,43.7,7.1,0.223,0.369,0.855,0.258,0,1.1,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34220,CF,38,Andy Mcleod,,21,USA,"Pontiac, MI","5' 10""",165 lbs,Right,Right,Gaffney University,-,Fair,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,63,63,317,273,83,17,9,9,61,59,39,17,35,0.304,0.395,0.531,63.4,8.5,0.227,0.396,0.926,0.3,0,2.2,0,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35550,CF,6,Izzy Sevilla,,21,USA,"Oklahoma City, OK","6' 0""",180 lbs,Right,Right,Murfreesboro Tech,-,Good,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,52,52,262,226,71,13,7,9,50,66,30,9,29,0.314,0.396,0.553,55.9,9,0.239,0.403,0.949,0.295,0,2,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Easy,Average,1934,
35615,CF,23,Francisco Perez,,21,USA,"Jersey City, NJ","5' 6""",150 lbs,Right,Right,Bethlehem College,-,Average,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,61,61,307,262,69,13,7,9,46,64,39,37,29,0.263,0.369,0.469,51.6,6.8,0.206,0.366,0.839,0.278,0,1.3,0,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,1934,
36786,1B,3,Earl Kimmel,THE NORTH STAR,17,CAN,"Calgary, AB","6' 4""",200 lbs,Left,Left,Dallas,Noble Jones College,Average,HS Junior,1,FB,80-83 Mph,Over the Top,Normal,23,23,117,96,52,13,2,9,37,56,11,2,24,0.542,0.596,1,59.1,31.9,0.458,0.63,1.596,0.494,0,3.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,1934,
36909,LF,68,Fred Ray,,21,USA,"Middletown Township, NJ","6' 0""",175 lbs,Left,Left,Wisconsin State,-,Great,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,48,48,242,216,66,14,5,9,46,55,19,3,28,0.306,0.362,0.542,47,7.8,0.236,0.381,0.904,0.275,0,1.4,0,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1934,
36940,LF,11,Artie Wyatt,,20,USA,"Lewiston, ME","6' 0""",165 lbs,Left,Left,Henry Hudson,-,Great,CO Freshman,1,EX FB,80-83 Mph,Over the Top,Normal,43,43,219,197,56,10,5,9,35,43,20,7,24,0.284,0.349,0.523,41.8,7.6,0.239,0.37,0.871,0.258,0,1,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
37053,3B,32,Walt Pack,,20,USA,"Poughkeepsie, NY","5' 10""",175 lbs,Left,Right,Henry Hudson,-,Great,CO Sophomore,3,FB,80-83 Mph,Normal (3/4),Normal,40,40,203,174,53,12,1,9,35,41,25,12,22,0.305,0.393,0.54,39.4,8.2,0.236,0.397,0.933,0.286,0,1.4,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Normal,Average,1934,
34173,3B,22,Denny Andrews,,20,USA,"Philadelphia, PA","5' 7""",160 lbs,Switch,Right,Maryland State,-,Great,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,43,43,219,176,54,9,1,8,33,51,38,10,18,0.307,0.438,0.506,44.2,9.5,0.199,0.416,0.944,0.289,0,1.9,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34191,CF,6,Ray Smith,,20,USA,"South Euclid, OH","5' 10""",165 lbs,Right,Right,Ferguson,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,42,42,211,173,48,8,5,8,40,42,26,21,21,0.277,0.392,0.52,40.6,7.9,0.243,0.39,0.913,0.274,0,1.4,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35226,RF,6,Whitey Acton,,19,USA,"New York, NY","5' 9""",160 lbs,Left,Left,North Carolina Tech,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,62,62,310,289,86,14,6,8,63,77,19,3,28,0.298,0.342,0.471,49.6,6.3,0.173,0.351,0.813,0.28,0,0.9,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35231,1B,13,Max Smith,,19,USA,"Dallas, TX","5' 11""",190 lbs,Right,Right,Texas Panhandle,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,48,48,240,220,73,14,1,8,43,52,17,3,23,0.332,0.388,0.514,45.8,8.1,0.182,0.392,0.901,0.311,0,1.6,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35302,3B,19,Hugh Neal,,20,USA,"Chicago, IL","5' 11""",185 lbs,Right,Right,Bluegrass State,-,Great,CO Freshman,1,FB,80-83 Mph,Sidearm,Normal,62,62,310,267,74,11,1,8,44,52,36,20,20,0.277,0.375,0.416,45.8,6.3,0.139,0.354,0.791,0.276,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,,
35358,1B,45,Hans Wright,,19,USA,"Richmond, VA","5' 8""",175 lbs,Switch,Right,Charleston (IL),-,Good,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,43,43,215,187,54,9,1,8,43,51,19,12,18,0.289,0.358,0.476,34.6,6.6,0.187,0.357,0.834,0.271,0,0.7,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35468,1B,8,Don Terry,,20,USA,"Columbus, MS","5' 9""",180 lbs,Right,Right,American Atlantic,-,Great,CO Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,41,41,209,174,53,11,1,8,41,45,30,10,20,0.305,0.409,0.517,40.6,8.8,0.213,0.4,0.926,0.285,0,1.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35495,1B,5,George Rector,,21,USA,"Boston, MA","5' 9""",190 lbs,Left,Left,Strub College,-,Average,CO Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,50,50,254,230,71,12,1,8,42,58,18,3,21,0.309,0.37,0.474,42.9,7.2,0.165,0.369,0.844,0.286,0,1.2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,1934,
35596,3B,19,Mike Roberson,,21,USA,"Bridgeport, CT","5' 10""",180 lbs,Right,Right,Ohio Poly,-,Good,CO Sophomore,1,NEU,80-83 Mph,Normal (3/4),Normal,63,63,319,282,88,15,1,8,64,78,27,3,24,0.312,0.382,0.457,54.5,7.4,0.145,0.37,0.84,0.292,0,1.5,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Normal,Average,1934,
36175,SS,87,Ken Law,,19,USA,"Owatonna, MN","5' 10""",175 lbs,Right,Right,Owatonna,Redwood University,Average,HS Senior,3,FB,83-85 Mph,Over the Top,Finesse Pitcher,29,29,129,108,33,6,0,8,27,26,20,15,14,0.306,0.411,0.583,26.4,9,0.278,0.42,0.994,0.291,0.54,0.9,3.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$160 ,,Average,1934,
36475,CF,18,Harry Bishop,,21,USA,"Shelton, CT","5' 10""",165 lbs,Right,Right,Chicago Poly,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,46,46,234,200,56,13,1,8,39,53,27,20,22,0.28,0.368,0.475,38.9,6.9,0.195,0.362,0.843,0.276,0,0.9,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1934,
36686,3B,11,Lew Martin,,21,USA,"St. George, FL","6' 2""",185 lbs,Right,Right,Garden State,-,Great,CO Sophomore,1,FB,80-83 Mph,Sidearm,Normal,63,63,316,286,85,15,1,8,63,76,24,4,24,0.297,0.352,0.441,46.9,6.1,0.143,0.346,0.793,0.278,0,0.8,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$850 ,Easy,Average,1934,
36892,3B,10,Mark Burns,,20,USA,"Bel Air South, MD","5' 11""",170 lbs,Right,Right,Brunswick College,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,58,58,290,255,68,15,7,8,49,49,31,9,30,0.267,0.351,0.475,47.4,6.5,0.208,0.356,0.825,0.252,0,1,0,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Normal,Average,1934,
37348,C,26,Homer Edwards,,20,USA,"Detroit, MI","5' 10""",180 lbs,Right,Right,Darnell State,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,58,58,290,246,61,17,1,8,44,45,38,40,26,0.248,0.356,0.423,41.2,5.9,0.175,0.345,0.779,0.266,0,0.7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,,
37484,3B,11,Spud Bent,,20,USA,"New York, NY","5' 11""",185 lbs,Right,Right,Maryland State,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,47,47,235,197,58,13,1,8,37,54,27,12,22,0.294,0.395,0.492,42,7.2,0.198,0.385,0.887,0.279,0,1.4,0,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34132,3B,83,Jim Hill,,20,USA,"Noblesville, IN","5' 10""",185 lbs,Left,Right,Salisbury College,-,Fair,CO Freshman,1,NEU,80-83 Mph,Normal (3/4),Normal,60,60,301,255,76,13,1,7,49,68,39,24,21,0.298,0.403,0.439,50.1,7.5,0.141,0.377,0.843,0.308,0,1.6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35539,3B,12,Luke Austin,,21,USA,"Laurens, SC","5' 6""",155 lbs,Right,Right,Bayou State College,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,42,42,212,180,48,10,4,7,39,41,27,12,21,0.267,0.362,0.483,33.2,6,0.217,0.362,0.845,0.252,0,0.8,0,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1934,
35624,C,13,Bob Higginbotham,,21,USA,"Memphis, TN","6' 0""",185 lbs,Right,Right,Opelika State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,50,50,253,211,55,9,5,7,35,46,35,28,21,0.261,0.369,0.45,40.7,6.4,0.19,0.358,0.819,0.268,0,0.9,0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1934,
35701,CF,25,Freddy Bartle,,21,USA,"New Bedford, MA","6' 2""",185 lbs,Right,Right,Amarillo Methodist,-,Good,CO Sophomore,3,NEU,75-80 Mph,Over the Top,Normal,58,58,292,250,67,12,11,7,51,47,37,23,30,0.268,0.368,0.488,49.7,6.8,0.22,0.369,0.856,0.271,0,1.3,0,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1934,
36783,1B,5,Harry Pickering,,22,USA,"Charlottesville, VA","6' 3""",200 lbs,Left,Left,George Fox University,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,32,32,145,118,34,14,1,7,21,28,21,9,22,0.288,0.421,0.602,31.7,9.8,0.314,0.444,1.022,0.265,0.93,0.9,4.06,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,$150 ,,1934,
36785,2B,13,Austin Moore,,20,USA,"Soledad, CA","5' 10""",170 lbs,Right,Right,Garden State,-,Great,CO Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,58,58,290,254,73,14,7,7,50,65,34,14,28,0.287,0.374,0.48,52.7,7.6,0.193,0.371,0.854,0.283,0,1.4,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$3k,Normal,Average,1934,
36900,LF,16,Ray Renfro,,21,USA,"Jacksonville, FL","6' 3""",195 lbs,Left,Left,Maryland State,-,Great,CO Sophomore,4,FB,80-83 Mph,Normal (3/4),Normal,46,46,231,203,53,12,1,7,39,49,22,11,20,0.261,0.332,0.433,31.7,5.5,0.172,0.331,0.765,0.245,0,0.3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1934,
36979,RF,18,Maury Millsap,,20,USA,"Lincoln, NE","5' 11""",165 lbs,Right,Left,Dickson College,-,Great,CO Sophomore,1,EX FB,80-83 Mph,Normal (3/4),Normal,52,52,262,227,69,12,1,7,40,62,28,16,20,0.304,0.386,0.458,43.5,7.2,0.154,0.369,0.844,0.302,0,1.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,1934,
37744,3B,35,Cal Michael,,20,USA,"Taunton, MA","5' 11""",180 lbs,Right,Right,Bronx Tech,-,Average,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,60,60,304,271,80,13,1,7,50,71,30,9,21,0.295,0.365,0.428,45.1,6,0.133,0.351,0.793,0.284,0,0.9,0,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35443,RF,24,Roger Gould,,20,USA,"Miami, FL","5' 11""",170 lbs,Left,Left,Western Florida,-,Great,CO Freshman,1,FB,80-83 Mph,Over the Top,Normal,45,45,228,196,51,9,7,6,28,42,30,21,22,0.26,0.361,0.469,35.5,6,0.209,0.361,0.831,0.266,0,0.9,0,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,,
35527,CF,28,John Johnson,,21,USA,"Toledo, OH","5' 10""",175 lbs,Left,Left,Grange College,-,Great,CO Sophomore,1,FB,80-83 Mph,Over the Top,Normal,63,63,316,272,78,12,10,6,56,53,41,23,28,0.287,0.383,0.471,57.4,7.6,0.184,0.374,0.853,0.295,0,1.6,0,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Normal,Average,1934,
35724,LF,97,Gene Zavala,,19,USA,"Evanston, IL","5' 10""",180 lbs,Left,Left,Central Kentucky,-,Great,CO Freshman,1,FB,80-83 Mph,Normal (3/4),Normal,41,41,208,173,50,11,1,6,31,36,26,12,18,0.289,0.395,0.468,35.7,7.4,0.179,0.376,0.863,0.282,0,1.1,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
36421,CF,32,Bud Mullen,,15,USA,"Mobile, AL","5' 8""",180 lbs,Right,Right,Rain,-,Average,HS Sophomore,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,108,91,47,14,5,6,33,48,13,5,25,0.516,0.565,0.978,52.6,25.8,0.462,0.618,1.543,0.494,0,2.8,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
37044,CF,2,Leo Costello,,21,USA,"Daly City, CA","5' 11""",160 lbs,Right,Right,Central Ohio,-,Great,CO Sophomore,3,NEU,80-83 Mph,Normal (3/4),Normal,59,59,299,259,71,11,10,6,44,56,35,18,27,0.274,0.365,0.463,52,7.2,0.189,0.361,0.828,0.274,0,1.2,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,1934,
