ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
36123,CF,35,BOB MULLINS,,19,USA,"Hartford, CT","6' 1""",170 lbs,Right,Right,Tilden,Constitution State,Average,HS Senior,2,FB,80-83 Mph,Normal (3/4),Normal,32,32,143,139,39,2,1,4,26,12,2,24,7,0.281,0.287,0.396,14.2,3.6,0.115,0.301,0.682,0.31,0.17,-0.7,2.94,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$1k,1934,
36659,C,2,DIXIE GALLOWAY,,18,USA,"Monterey, CA","5' 10""",175 lbs,Right,Right,St. Ann's,Ruston Tech,Average,HS Senior,3,FB,80-83 Mph,Normal (3/4),Normal,28,27,118,105,31,11,0,4,24,16,11,10,15,0.295,0.356,0.514,17.7,5.8,0.219,0.383,0.87,0.29,1.77,0.5,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,$1k,N/A,Low,1934,
36368,RF,1,DOLF MEINERS,,22,USA,"Dedham, MA","5' 11""",185 lbs,Left,Left,Eastern State,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,28,26,130,94,24,1,2,4,21,25,32,20,7,0.255,0.454,0.436,22.1,8.2,0.181,0.404,0.89,0.282,1.02,0.7,4.43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$90 ,1934,
37554,CF,9,ED BROCK,,22,USA,"South Bend, IN","6' 1""",190 lbs,Right,Right,Clarksville State,-,Average,CO Junior,4,NEU,83-85 Mph,Sidearm,Normal,30,28,133,112,33,8,1,4,17,24,16,16,13,0.295,0.394,0.491,22.9,7.3,0.196,0.399,0.885,0.312,0.53,1.1,3.52,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$90 ,N/A,Low,1934,
36335,CF,50,HOWARD BROWN JR.,,23,USA,"Toledo, OH","6' 1""",190 lbs,Right,Right,Ohio Poly,-,Good,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,32,32,138,120,38,5,2,4,27,20,15,6,11,0.317,0.391,0.492,23.3,7.1,0.175,0.383,0.883,0.304,1.4,0.6,3.27,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,$3k,N/A,High,1934,
36393,SS,1,LEW MCCLENDON,,18,USA,"Bogalusa, LA","5' 10""",170 lbs,Left,Right,Nicholls,Gates University,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,33,33,146,130,54,10,2,4,29,19,14,9,16,0.415,0.466,0.615,35.5,11.3,0.2,0.474,1.081,0.42,1,1.9,3.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$2k,1934,
37274,LF,9,LLOYD CHAMBERLIN,,19,USA,"Rock Island, IL","6' 0""",190 lbs,Switch,Right,Stillman Valley,Mississippi Tech,Average,HS Senior,1,FB,83-85 Mph,Normal (3/4),Normal,13,4,29,24,7,0,0,4,15,5,2,1,4,0.292,0.31,0.792,5.8,7.5,0.5,0.409,1.102,0.136,0.16,0.2,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,N/A,Low,1934,
36382,2B,5,WOODY QUARTEY,,19,USA,"East Cleveland, OH","5' 9""",155 lbs,Left,Right,Hay,St. Francis (OH),Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,32,32,137,122,30,7,1,4,21,21,13,21,12,0.246,0.321,0.418,17.3,4.9,0.172,0.333,0.739,0.265,0,0.1,3.49,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$950 ,1934,
36875,1B,20,ART DUNCAN,,22,USA,"Boston, MA","5' 11""",200 lbs,Right,Right,University of New Jersey,-,Good,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,13,12,48,38,11,1,1,3,9,11,6,4,5,0.289,0.438,0.605,10.1,9.4,0.316,0.46,1.043,0.258,0.76,0.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,N/A,Low,1934,
36752,SS,8,ED ADAMS,,22,USA,"Philadelphia, PA","5' 10""",170 lbs,Right,Right,Eastern State,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,16,15,61,56,12,1,0,3,14,10,3,8,4,0.214,0.279,0.393,6.1,3.7,0.179,0.278,0.672,0.2,0.28,0.2,3.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,$90 ,N/A,Average,1934,
36840,SS,35,GARLAND BLEAKNEY,,23,USA,"Chester, PA","5' 10""",175 lbs,Right,Right,Eastern State,-,Great,CO Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,12,9,35,31,10,0,0,3,7,6,2,3,3,0.323,0.353,0.613,6.5,7.6,0.29,0.399,0.966,0.269,-0.1,0.4,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$90 ,N/A,Average,1934,
36800,3B,6,GENE BLAIR,,19,USA,"Denver, CO","6' 0""",180 lbs,Right,Right,Minneapolis,Amarillo Methodist,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,15,14,54,52,10,2,0,3,9,5,2,13,5,0.192,0.222,0.404,3.6,2.2,0.212,0.271,0.626,0.194,-0.7,-0.4,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$270 ,N/A,Low,1934,
37522,1B,50,IKE MYERS,,22,USA,"Festus, MO","6' 2""",200 lbs,Right,Right,Pierpont University,-,Great,CO Junior,3,FB,80-83 Mph,Over the Top,Normal,30,30,134,115,37,7,0,3,24,21,18,13,10,0.322,0.418,0.461,24.2,8.4,0.139,0.407,0.879,0.343,0.71,1.2,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,$0 ,0,N/A,$90 ,1934,
36644,CF,90,JOE GILLEY,,22,USA,"Kansas City, MO","5' 10""",170 lbs,Left,Left,Oklahoma City State,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,32,32,127,114,28,4,0,3,13,20,12,10,7,0.246,0.317,0.36,13.8,4.1,0.114,0.3,0.677,0.248,-0.54,0.1,3.08,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$420 ,N/A,Average,1934,
35700,RF,18,LES POPE,,22,USA,"Buffalo, NY","5' 8""",170 lbs,Left,Left,Bardney,-,Good,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,21,16,74,60,24,5,2,3,16,15,10,7,10,0.4,0.5,0.7,22.8,16.7,0.3,0.51,1.2,0.412,1.32,1.1,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,-,1934,
36749,C,3,MIKE PARSONS,,22,USA,"Cleveland, OH","6' 0""",195 lbs,Right,Right,Cumberland University,-,Great,CO Junior,1,NEU,80-83 Mph,Over the Top,Normal,28,24,111,98,29,4,0,3,25,14,8,3,7,0.296,0.364,0.429,15.7,5.8,0.133,0.359,0.792,0.28,0.2,0.4,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$350 ,1934,
35763,LF,70,RED LOONEY,,23,USA,"Chicago, IL","6' 1""",190 lbs,Left,Left,Indianapolis Tech,-,Fair,CO Junior,3,NEU,80-83 Mph,Over the Top,Normal,32,31,151,135,37,7,1,3,13,24,15,30,11,0.274,0.344,0.407,18.4,4.6,0.133,0.346,0.752,0.33,1.22,0.6,4.07,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,N/A,Very High,1934,
36173,RF,16,ALFIE ALVAREZ,THE COPPER KID,19,CUB,"El Cobre, SAN","6' 3""",190 lbs,Right,Right,Inverness,CC Los Angeles,Average,HS Senior,5,NEU,80-83 Mph,Over the Top,Normal,32,32,120,114,33,4,0,2,11,12,4,22,6,0.289,0.325,0.377,12.4,3.8,0.088,0.323,0.702,0.344,-0.27,-0.1,3.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,$0 ,$400 ,N/A,Low,1934,
36226,CF,2,BENNIE GRIFFITH,,22,USA,"Yonkers, NY","6' 0""",175 lbs,Right,Right,All Hallows,-,Average,CO Junior,3,FB,80-83 Mph,Normal (3/4),Normal,27,27,129,109,31,1,2,2,18,19,18,23,5,0.284,0.388,0.385,16.9,5.2,0.101,0.366,0.773,0.341,0.33,0.7,3.81,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$15k,N/A,Average,1934,
36893,CF,42,BILL LEWIS,,18,USA,"Bryan, TX","6' 1""",175 lbs,Right,Right,Northern,Huntington State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,8,,5,5,2,0,0,2,4,3,0,0,2,0.4,0.4,1.6,1.6,10.8,1.2,0.75,2,0,0.34,0.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,$950 ,N/A,Low,1934,
36086,SS,13,CHARLIE ARTUSO,,19,USA,"Lebanon, TN","5' 6""",150 lbs,Right,Right,Lebanon,Coastal State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,27,24,114,100,28,5,0,2,9,17,14,18,7,0.28,0.368,0.39,14.3,5,0.11,0.342,0.758,0.325,0.09,0.6,3.77,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$12k,N/A,Low,1934,
36126,3B,4,DIXIE HORN,,22,USA,"Bermuda Run, NC","6' 0""",190 lbs,Right,Right,Coastal State,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,27,21,98,84,23,7,1,2,23,18,12,10,10,0.274,0.357,0.452,14.4,6,0.179,0.363,0.81,0.284,0.12,0.4,3.84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,$90 ,N/A,Average,1934,
36886,SS,31,DUTCH DILLON,,21,USA,"Aztec, NM","5' 9""",150 lbs,Right,Right,Northern Mississippi,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,20,19,77,69,14,2,0,2,9,8,7,9,4,0.203,0.286,0.319,6.6,3.2,0.116,0.285,0.605,0.207,0.22,0.1,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$150 ,N/A,Average,1934,
36507,3B,23,HARRY MOORE,,22,USA,"Medford, MA","5' 8""",160 lbs,Right,Right,Fitchburg State,-,Good,CO Junior,3,NEU,83-85 Mph,Normal (3/4),Normal,4,,4,3,2,0,0,2,2,2,1,0,2,0.667,0.75,2.667,6.2,167.3,2,1.13,3.417,0,0,0.2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,-,1934,
37705,CF,44,HEINIE BILLINGS,,18,USA,"San Jose, CA","6' 3""",175 lbs,Right,Right,Macon,Red River State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,29,27,124,105,35,10,1,2,18,18,16,16,13,0.333,0.419,0.505,23.1,8,0.171,0.386,0.924,0.371,1.16,0.7,3.29,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$11k,N/A,Low,1934,
36308,CF,13,HERB LOFLIN,,23,USA,"Sayreville, NJ","5' 10""",180 lbs,Right,Right,Lane State,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,33,32,151,135,35,5,3,2,11,15,15,15,10,0.259,0.333,0.385,17.7,4.6,0.126,0.335,0.719,0.28,-0.12,0.8,3.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,$0 ,$550 ,N/A,Average,1934,
36964,SS,35,IVAN CAMERON,,18,USA,"New York, NY","6' 1""",165 lbs,Right,Right,Meridian,St. Pancras College,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,32,32,135,112,24,3,0,2,14,19,15,10,5,0.214,0.341,0.295,11.8,3.4,0.08,0.309,0.635,0.218,-0.41,0.1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,N/A,Average,1934,
37037,SS,18,JACK HELMIG,,19,USA,"Louisville, KY","5' 10""",155 lbs,Right,Right,Fern Creek,Northern Mississippi,Average,HS Senior,1,FB,83-85 Mph,Normal (3/4),Normal,32,32,147,129,42,7,0,2,18,24,13,9,9,0.326,0.404,0.426,22.4,6.6,0.101,0.386,0.83,0.339,0.87,1.3,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,N/A,Low,1934,
37048,1B,15,JOHN MCLEMORE,,21,USA,"Cape May, NJ","5' 9""",175 lbs,Left,Right,Tallmadge State,-,Good,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,20,8,46,43,18,5,0,2,9,14,2,5,7,0.419,0.457,0.674,13.5,14.6,0.256,0.477,1.131,0.444,0.3,0.4,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$90 ,1934,
36385,SS,17,LEE LINDSEY,,19,USA,"Dallas, TX","5' 8""",145 lbs,Left,Right,Glen Rose,Cumberland University,Average,HS Senior,4,NEU,80-83 Mph,Normal (3/4),Normal,32,32,142,127,32,3,0,2,8,14,6,24,5,0.252,0.319,0.323,14.1,3.9,0.071,0.303,0.642,0.294,-0.42,-0.4,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$270 ,N/A,Average,1934,
36240,2B,12,OSSIE GROGAN,,19,USA,"Washington, DC","5' 10""",160 lbs,Switch,Right,Wilson,Coastal State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,29,29,116,103,26,5,1,2,14,19,9,15,8,0.252,0.307,0.379,14.1,4.6,0.126,0.293,0.686,0.273,0.3,0,3.42,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,N/A,Low,1934,
36404,RF,28,TOM GOMPERS,,19,USA,"Owensboro, KY","5' 10""",165 lbs,Left,Right,Central,Carbondale,Average,HS Senior,3,FB,80-83 Mph,Over the Top,Normal,28,27,117,111,36,6,1,2,12,12,5,22,9,0.324,0.35,0.45,18.2,6.5,0.126,0.359,0.801,0.386,0.01,0.1,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,N/A,Low,1934,
37500,1B,17,WILLIE JONES,,22,USA,"Chicago, IL","5' 10""",190 lbs,Left,Left,George Fox University,-,Great,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,27,23,104,91,30,11,2,2,16,21,11,3,15,0.33,0.398,0.56,20,8.2,0.231,0.422,0.958,0.322,0.85,1.1,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$800 ,N/A,Low,1934,
37021,C,21,ADAM MULLINS,,22,USA,"Memphis, TN","5' 8""",180 lbs,Right,Right,Eastern Oklahoma,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,30,28,129,109,30,5,1,1,13,17,16,18,7,0.275,0.372,0.367,15.9,5.1,0.092,0.345,0.739,0.315,0.54,0.7,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$15k,1934,
36876,3B,69,ART POWELL,,19,USA,"Springfield, MA","6' 2""",175 lbs,Right,Right,Lincoln,College of Waco,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,32,32,131,119,22,7,3,1,20,12,7,14,11,0.185,0.244,0.319,9.4,2.5,0.134,0.245,0.564,0.198,-0.07,-0.8,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$550 ,1934,
37779,3B,15,BILL DOWNS,THE POTLATCH POTATO,18,USA,"Potlatch, ID","6' 0""",170 lbs,Right,Right,Trenton,Mississippi A&M,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,14,7,36,32,10,2,0,1,2,3,3,5,3,0.313,0.389,0.469,5.8,6.8,0.156,0.392,0.858,0.346,0.08,0.3,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,N/A,Very Low,1934,
37790,C,14,BILL PARKER,,21,USA,"St. Charles, MO","6' 0""",190 lbs,Right,Right,Lakeland State,-,Average,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,17,15,71,68,24,4,0,1,14,11,2,7,5,0.353,0.366,0.456,11.3,6.6,0.103,0.37,0.822,0.377,0.35,0.2,3.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,$0 ,0,N/A,$90 ,1934,
36751,CF,41,BOB GRIFFITH,,18,USA,"Cuyahoga Falls, OH","5' 10""",165 lbs,Right,Left,Colerain,Georgia Baptist,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,32,32,129,120,31,11,1,1,18,14,9,17,13,0.258,0.31,0.392,13.1,3.7,0.133,0.313,0.702,0.294,-0.52,0.3,3.7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0 ,0,$2k,N/A,Low,1934,
36150,CF,7,BOB MARR,,19,USA,"High Point, NC","5' 10""",155 lbs,Left,Left,High Point,Eastern State,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,32,32,136,124,39,10,1,1,17,26,10,6,12,0.315,0.36,0.435,19.7,5.8,0.121,0.35,0.796,0.319,0.56,0.2,3.18,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,N/A,$2k,1934,
37068,1B,6,BUD KIRBY,,18,USA,"Dallas, TX","5' 9""",175 lbs,Left,Left,San Antonio,San Angelo Christian,Average,HS Senior,3,FB,80-83 Mph,Sidearm,Normal,18,18,71,63,17,7,0,1,16,9,8,3,8,0.27,0.352,0.429,9,5,0.159,0.358,0.781,0.271,-0.23,0.2,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,N/A,Low,1934,
36367,CF,34,CASPER JONES,,19,USA,"Quincy, MA","5' 11""",150 lbs,Right,Right,Fenway,Redwood University,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,15,14,50,47,8,0,0,1,4,4,3,6,1,0.17,0.22,0.234,2.5,1.7,0.064,0.184,0.454,0.175,-0.42,-0.6,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$290 ,N/A,Low,1934,
36247,CF,32,CHARLIE FELDER,,19,USA,"Minneapolis, MN","6' 0""",165 lbs,Left,Right,Stillwater,Opelika State,Average,HS Senior,3,FB,80-83 Mph,Normal (3/4),Normal,17,12,62,59,12,3,0,1,7,9,3,16,4,0.203,0.242,0.305,4.5,2.5,0.102,0.249,0.547,0.262,0,-0.2,3.84,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,N/A,Low,1934,
36502,CF,19,DAVE JARRETT,,22,USA,"Syracuse, NY","5' 9""",165 lbs,Right,Right,Caesar Rodney,-,Good,CO Junior,1,EX FB,80-83 Mph,Over the Top,Normal,29,29,129,114,29,3,0,1,9,16,7,8,4,0.254,0.317,0.307,12.7,3.7,0.053,0.292,0.624,0.264,-0.39,0.2,2.97,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,N/A,Average,1934,
