ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
36935,SP,13,HERB ARMSTRONG,,17,USA,"Detroit, MI","5' 11""",155 lbs,Right,Right,Detroit City,Utah A&M,Average,HS Senior,3,GB,86-88 Mph,Normal (3/4),Groundballer,50,50,253,236,89,25,3,1,53,77,9,15,29,0.377,0.405,0.521,50.8,8.8,0.144,0.394,0.926,0.4,0,1.7,0,7,3,24,24,14,3,0,0,0,179,134,1,45,39,71,191,1.96,0.263,1.15,10.4,0.1,6.7,3.6,9.6,2.7,0,0,0,0,2.35,0,6.9,7.6,Slot,Extremely Hard,Average,,
36774,SP,17,JUMBO ATKINSON,,18,USA,"New York, NY","5' 11""",195 lbs,Switch,Right,Oakland,Topeka State,Average,HS Senior,5,GB,84-86 Mph,Normal (3/4),Groundballer,47,47,240,232,83,15,2,0,46,70,2,15,17,0.358,0.366,0.44,37.9,6.4,0.082,0.35,0.805,0.379,0,0.7,0,14,6,31,31,20,2,0,0,0,221.1,170,2,39,36,40,241,1.46,0.27,0.95,8.6,0.1,6.9,1.6,9.8,6,0,0,0,0,1.7,0,10.8,11.7,$2k,Extremely Hard,Average,,
35689,CL,19,PAUL AUE,,21,USA,"Detroit, MI","6' 3""",185 lbs,Right,Right,Eastern Kansas,-,Great,CO Junior,3,NEU,80-83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,4,36,0,0,73.1,86,11,61,53,43,43,6.5,0.316,1.76,16.3,1.4,10.6,5.3,5.3,1,0,0,0,0,5.9,0,-1.4,-2.2,Slot,Normal,Average,,
35594,2B,27,DUTCH AUSTIN,,18,USA,"Allentown, PA","6' 1""",180 lbs,Switch,Right,Adams,Darnell State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,49,49,247,212,98,23,11,6,57,79,22,9,40,0.462,0.519,0.759,89.2,17.7,0.297,0.526,1.278,0.46,0,4.5,0,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35539,3B,12,LUKE AUSTIN,,21,USA,"Laurens, SC","5' 6""",155 lbs,Right,Right,Bayou State College,-,Great,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,96,96,482,419,112,22,8,15,85,94,56,31,45,0.267,0.355,0.465,71.7,5.6,0.198,0.355,0.82,0.259,0,1.6,0,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,,
34480,SP,23,BILLY AYERS,,18,USA,"Falls City, NE","5' 10""",140 lbs,Right,Right,Falls City,Arkansas A&T,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,27,27,136,129,49,13,1,1,27,35,2,6,15,0.38,0.391,0.519,26.6,8.4,0.14,0.385,0.91,0.39,0,0.8,0,5,2,12,12,6,3,0,0,0,98,87,3,32,29,38,70,2.66,0.257,1.28,11.6,0.3,8,3.5,6.4,1.8,0,0,0,0,3.36,0,2.2,3.2,Slot,Extremely Hard,Average,,
34335,SS,23,JIMMY BACH,MAESTRO,22,USA,"Minneapolis, MN","5' 9""",165 lbs,Right,Right,Gates University,-,Good,CO Senior,1,FB,80-83 Mph,Normal (3/4),Normal,43,43,216,185,56,8,1,1,37,35,23,7,10,0.303,0.38,0.373,33.8,6.5,0.07,0.337,0.753,0.306,0,0.4,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average,,
35512,C,43,NED BACON,,21,USA,"Lancaster, OH","6' 0""",185 lbs,Switch,Right,Ferguson,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,115,115,580,488,126,23,2,4,82,86,77,50,29,0.258,0.367,0.338,69.5,5.1,0.08,0.324,0.705,0.28,0,0.4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,,
35485,SS,34,FRED BAILEY,,18,USA,"Brooklyn, NY","5' 11""",160 lbs,Right,Right,Dawson,Central Ohio,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,50,50,251,212,100,27,3,1,55,86,31,5,31,0.472,0.54,0.642,80.9,17.2,0.17,0.508,1.182,0.474,0,4.2,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average,,
35536,SP,9,BILL BAKER,SEAWEED,20,USA,"Cincinnati, OH","5' 10""",160 lbs,Right,Right,Carolina Poly,-,Great,CO Junior,3,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,8,16,0,0,0,213,241,21,139,131,124,120,5.54,0.312,1.71,15.6,0.9,10.2,5.2,5.1,1,0,0,0,0,5.16,0,0.1,-0.5,Slot,Normal,Average,,
35598,SP,22,EFFA BANCROFT,,18,USA,"Pittsfield, MA","6' 5""",180 lbs,Left,Left,Amsterdam,New Castle State,Average,HS Senior,3,NEU,86-88 Mph,Normal (3/4),Normal,10,10,54,48,17,5,1,1,14,16,1,5,7,0.354,0.346,0.563,8.7,5.9,0.208,0.36,0.909,0.356,0,0.2,0,7,4,30,30,16,5,0,0,0,212.2,172,9,60,57,86,225,2.41,0.261,1.21,11,0.4,7.3,3.6,9.5,2.6,0,0,0,0,2.89,0,6.2,8,Slot,Extremely Hard,Average,,
37993,SP,38,FRANK BARKER,,20,USA,"Yarmouth Port, MA","6' 0""",165 lbs,Right,Right,Sadler College,-,Great,CO Junior,5,GB,84-86 Mph,Sidearm,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,16,12,0,0,0,250.1,260,5,111,105,103,134,3.77,0.303,1.45,13.3,0.2,9.3,3.7,4.8,1.3,0,0,0,0,3.7,0,4.5,4.6,Slot,Normal,Average,,
35626,C,11,CHICK BARNETT,,18,USA,"Oakland, CA","6' 1""",175 lbs,Right,Right,San Jose,Bardney,Average,HS Senior,2,NEU,75-80 Mph,Over the Top,Normal,42,42,217,175,73,22,3,5,53,67,32,12,30,0.417,0.502,0.663,63.3,14.9,0.246,0.484,1.165,0.42,0,3.2,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35521,CF,12,RED BARNETT,,18,USA,"Carlisle, PA","5' 9""",150 lbs,Left,Left,Germantown,Indianapolis Tech,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,43,43,222,189,85,18,8,1,51,78,23,3,27,0.45,0.507,0.646,66.2,13.3,0.196,0.482,1.152,0.447,0,3.2,0,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
38151,SP,21,RUFUS BARRELL II,DEUCE,18,USA,"Egypt, GA","6' 4""",185 lbs,Left,Left,Macon,Oklahoma City State,Average,HS Senior,4,NEU,92-94 Mph,Over the Top,Normal,24,24,121,115,48,12,2,0,24,38,2,3,14,0.417,0.425,0.557,27.8,10.6,0.139,0.42,0.982,0.421,0,1.1,0,2,1,31,31,23,0,0,0,0,239.2,143,4,21,16,10,384,0.6,0.271,0.64,5.9,0.2,5.4,0.4,14.4,38.4,0,0,0,0,0.38,0,18.3,16.4,$20k,Extremely Hard,Average,,
35701,CF,25,FREDDY BARTLE,,21,USA,"New Bedford, MA","6' 2""",185 lbs,Right,Right,Amarillo Methodist,-,Good,CO Junior,3,NEU,75-80 Mph,Over the Top,Normal,114,114,575,491,136,25,22,13,88,108,73,44,60,0.277,0.376,0.497,103.6,7.4,0.22,0.376,0.873,0.282,0,3,0,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,,
36460,3B,16,JERRY BARTLETT,,17,USA,"Montgomery, AL","6' 2""",190 lbs,Switch,Right,Phenix City,Coastal State,Average,HS Senior,1,EX FB,80-83 Mph,Normal (3/4),Normal,51,51,260,230,97,25,1,5,63,78,24,17,31,0.422,0.477,0.604,70.4,13.4,0.183,0.463,1.081,0.438,0,3.3,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
34378,2B,20,LARRY BARTLETT,,22,USA,"Newark, NJ","6' 0""",190 lbs,Right,Right,Ferguson,-,Great,CO Senior,1,FB,80-83 Mph,Over the Top,Normal,53,53,265,246,71,9,1,1,37,58,13,27,11,0.289,0.335,0.346,30.5,4.4,0.057,0.306,0.68,0.321,0,-0.2,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,,
35680,SP,3,BOB BARTON,,21,USA,"Boston, MA","5' 11""",175 lbs,Right,Right,Marquis College,-,Good,CO Junior,4,FB,80-83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10,15,0,0,0,220.1,275,36,181,174,142,95,7.11,0.309,1.89,17.2,1.5,11.2,5.8,3.9,0.7,0,0,0,0,6.46,0,-2.8,-3.5,Slot,Extremely Hard,Average,,
37040,SP,10,GEORGE BELCHER,,17,USA,"Tuscaloosa, AL","6' 2""",165 lbs,Left,Left,Ensley,CC Los Angeles,Average,HS Senior,5,NEU,86-88 Mph,Normal (3/4),Normal,23,23,118,108,41,8,2,0,21,37,5,3,10,0.38,0.402,0.491,22.3,8.4,0.111,0.384,0.892,0.38,0,0.7,0,1,1,30,30,18,4,0,0,0,218.2,167,3,50,43,64,268,1.77,0.282,1.06,9.5,0.1,6.9,2.6,11,4.2,0,0,0,0,1.81,0,10.2,9.9,Slot,Extremely Hard,Average,,
35570,SP,36,HUGH BENNETT,,18,USA,"San Diego, CA","6' 5""",185 lbs,Right,Right,Pomona,Coastal California,Average,HS Senior,4,GB,83-85 Mph,Normal (3/4),Groundballer,14,14,75,69,27,9,4,0,22,23,2,8,13,0.391,0.392,0.638,17.4,9.6,0.246,0.419,1.03,0.422,0,0.7,0,7,3,33,18,9,2,0,0,0,135.1,110,2,32,27,27,129,1.8,0.271,1.01,9.2,0.1,7.3,1.8,8.6,4.8,0,0,0,0,2.13,0,5.1,5.5,Slot,Normal,Average,,
35632,SS,25,BEN BERARD,,17,USA,"Philadelphia, PA","6' 0""",155 lbs,Right,Right,St. Frances Academy,Tallmadge State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,45,45,229,184,76,16,5,2,42,56,30,14,23,0.413,0.496,0.587,64.7,14.2,0.174,0.46,1.083,0.425,0,2.9,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,,
34430,SP,30,FRITZ BERGER,,18,USA,"Forty Fort, PA","5' 10""",140 lbs,Left,Left,Johnson City,Eastern State,Average,HS Senior,4,NEU,85-87 Mph,Sidearm,Normal,7,7,39,36,13,3,1,3,16,12,0,8,7,0.361,0.351,0.75,9.3,9.3,0.389,0.424,1.101,0.385,0,0.4,0,3,1,12,12,5,4,0,0,0,92,86,4,43,40,61,58,3.91,0.255,1.6,14.6,0.4,8.4,6,5.7,1,0,0,0,0,4.56,0,0.7,1.4,Slot,Extremely Hard,Average,,
34314,LF,20,TONY BERMUDA,,18,USA,"New York, NY","6' 1""",180 lbs,Right,Right,Jefferson,Richmond State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,20,20,101,83,37,15,0,1,22,34,15,4,16,0.446,0.54,0.663,32.2,17.1,0.217,0.512,1.203,0.462,0,1.7,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,,
36475,CF,18,HARRY BISHOP,,21,USA,"Shelton, CT","5' 10""",165 lbs,Right,Right,Chicago Poly,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,87,87,440,377,106,25,2,13,68,98,51,37,40,0.281,0.37,0.462,71.7,6.7,0.18,0.36,0.832,0.282,0,1.7,0,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,,
34271,RF,12,SOL BLACKWOOD,,22,USA,"Franklin, NH","6' 0""",200 lbs,Left,Left,Hamden University,-,Average,CO Senior,1,FB,80-83 Mph,Normal (3/4),Normal,45,45,227,200,64,10,8,4,44,42,22,3,22,0.32,0.388,0.51,46,8.5,0.19,0.387,0.898,0.306,0,1.4,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average,,
34334,SS,3,JACK BLANTON,,18,USA,"Springfield, MA","5' 9""",145 lbs,Right,Right,Springfield,Charleston Tech,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,112,90,38,10,3,1,20,31,17,3,14,0.422,0.518,0.633,33.4,15.5,0.211,0.485,1.152,0.425,0,1.7,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,,
34291,CF,3,AL BLECHMAN,,18,USA,"Los Angeles, CA","5' 9""",150 lbs,Left,Right,Jordan,Daniel Boone College,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,131,119,59,20,1,1,36,54,6,2,22,0.496,0.519,0.706,46.1,18.3,0.21,0.515,1.225,0.492,0,2.3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35601,RF,22,BOB BOLTON,,18,USA,"Hazleton, PA","5' 9""",150 lbs,Right,Left,Milton,Penn Catholic,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,48,48,242,204,92,27,8,6,60,74,28,14,41,0.451,0.519,0.75,88,18.4,0.299,0.524,1.269,0.46,0,4.4,0,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
36966,C,10,CLAY BOMGARDNER,,17,USA,"Goodlettsville, TN","5' 10""",160 lbs,Right,Right,Wichita,Daniel Boone College,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,48,48,245,210,85,24,0,3,52,76,26,12,27,0.405,0.477,0.562,60.7,12.4,0.157,0.447,1.039,0.418,0,2.8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,,
34453,SP,13,ABE BOWER,,17,USA,"Omaha, NE","5' 10""",150 lbs,Left,Left,Falls City,Arkansas A&T,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,23,23,115,109,42,9,2,0,21,29,2,6,11,0.385,0.395,0.505,21.9,8,0.119,0.386,0.899,0.4,0,0.7,0,8,4,12,12,7,1,0,0,0,80.1,70,3,21,20,18,87,2.24,0.288,1.1,10.2,0.3,7.8,2,9.7,4.8,0,0,0,0,2.3,0,3.1,3.2,Slot,Normal,Average,,
34393,1B,20,BOB BOWLAND,,18,USA,"Jamestown, NY","6' 0""",180 lbs,Right,Right,Shinglehouse,Carolina Poly,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,111,88,40,16,2,2,24,30,16,5,20,0.455,0.536,0.75,38.5,18.6,0.295,0.528,1.286,0.452,0,2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average,,
35511,CF,43,CHARLIE BOWLIN,,20,USA,"Marshalltown, IA","5' 10""",160 lbs,Right,Right,Columbia Military Academy,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,96,96,484,414,116,20,20,19,87,99,60,29,59,0.28,0.371,0.563,96,8,0.283,0.391,0.934,0.262,0,3.1,0,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,,
35528,CF,3,JESSE BOWLING,,18,USA,"Monessen, PA","5' 9""",150 lbs,Right,Right,Toronto,Whitney College,Average,HS Senior,1,EX FB,80-83 Mph,Normal (3/4),Normal,42,42,212,177,73,17,12,4,51,58,25,12,33,0.412,0.493,0.712,67.3,14.7,0.299,0.5,1.205,0.421,0,3.4,0,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35537,SP,25,JOE BOYD,,18,USA,"New York, NY","5' 10""",150 lbs,Right,Right,Morris,Grange College,Average,HS Senior,3,GB,84-86 Mph,Normal (3/4),Groundballer,43,43,220,208,77,14,1,2,48,71,4,19,17,0.37,0.382,0.476,39.2,7.6,0.106,0.369,0.858,0.395,0,1,0,8,3,28,28,18,4,0,0,0,216.2,152,2,42,38,69,262,1.58,0.262,1.02,9.3,0.1,6.3,2.9,10.9,3.8,0,0,0,0,1.9,0,9.8,11,Slot,Easy,Average,,
37062,2B,20,ED BRISCOE,,17,USA,"Michigan City, IN","6' 0""",175 lbs,Right,Right,San Antonio,Mississippi A&M,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,51,51,257,220,109,34,5,6,69,93,32,8,45,0.495,0.556,0.777,101.9,23.1,0.282,0.56,1.334,0.493,0,5.4,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,,
34340,3B,95,DOM BRISENO,,18,USA,"San Francisco, CA","5' 9""",160 lbs,Right,Right,Lincoln,San Diego Maritime Academy,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,115,94,39,10,1,1,27,36,16,3,12,0.415,0.5,0.574,29.9,13.2,0.16,0.456,1.074,0.418,0,1.4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
38116,SP,10,ED BRISTOL,,17,USA,"Kalamazoo, MI","6' 0""",155 lbs,Switch,Right,Joppa,Columbia Military Academy,Average,HS Senior,4,NEU,85-87 Mph,Over the Top,Normal,9,9,47,42,14,5,2,0,12,11,1,7,7,0.333,0.364,0.548,7.5,5.8,0.214,0.364,0.911,0.4,0,0.2,0,8,4,27,27,14,6,0,0,0,205.1,185,9,70,67,83,179,2.94,0.27,1.31,11.9,0.4,8.1,3.6,7.8,2.2,0,0,0,0,3.3,0,4.8,6.2,Slot,Extremely Hard,Average,,
34398,1B,32,DEL BRUCE,,18,USA,"Houston, TX","5' 10""",170 lbs,Left,Left,League City,Alabama Gulf Coast,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,118,105,57,12,2,2,31,48,6,5,16,0.543,0.578,0.752,47,23.9,0.21,0.56,1.33,0.556,0,2.5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,,
37716,C,34,LON BRYANT,,18,USA,"Gastonia, NC","6' 2""",190 lbs,Right,Right,Hartford,Columbia Military Academy,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,51,51,261,232,92,24,1,3,56,81,24,19,28,0.397,0.46,0.547,62.5,11.6,0.151,0.441,1.007,0.422,0,2.8,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,,
35728,SP,18,JOE BURKE,,21,USA,"Toledo, OH","6' 7""",225 lbs,Right,Left,Eastern State,-,Great,CO Junior,6,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,7,13,0,0,0,189.1,219,25,131,126,114,102,5.99,0.303,1.76,16,1.2,10.4,5.4,4.8,0.9,0,0,0,0,5.69,0,-1,-1.1,Slot,Very Easy,Average,,
36892,3B,10,MARK BURNS,,20,USA,"Bel Air South, MD","5' 11""",170 lbs,Right,Right,Brunswick College,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,116,116,583,511,136,32,15,14,95,96,62,17,61,0.266,0.349,0.47,94.7,6.5,0.204,0.353,0.819,0.254,0,1.8,0,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Normal,Average,,
