ID,POS,#,Name,Nickname,Age,NAT,COB,HT,WT,B,T,Schl,CommSch,COMP,HSC,PIT,G/F,VELO,Slot,PT,G,GS,PA,AB,H,2B,3B,HR,RBI,R,BB,SO,EBH,AVG,OBP,SLG,RC,RC/27,ISO,wOBA,OPS,BABIP,WPA,WAR,PI/PA,SB,CS,G,GS,W,L,SV,BS,HLD,IP,HA,HR,R,ER,BB,K,ERA,BABIP,WHIP,RA/9,HR/9,H/9,BB/9,K/9,K/BB,QS,CG,SHO,GO%,FIP,WPA,WAR,rWAR,DEM,Sign,SctAcc,Year,Notes
36935,SP,13,HERB ARMSTRONG,,17,USA,"Detroit, MI","5' 11""",155 lbs,Right,Right,Detroit City,Utah A&M,Average,HS Senior,3,GB,86-88 Mph,Normal (3/4),Groundballer,24,24,120,112,42,12,2,1,24,35,4,10,15,0.375,0.402,0.545,25.1,9.1,0.17,0.399,0.946,0.406,0,0.9,0,3,1,12,12,6,3,0,0,0,89,70,1,27,25,48,78,2.53,0.252,1.33,11.9,0.1,7.1,4.9,7.9,1.6,0,0,0,0,3.21,0,2.2,3.1,Slot,Extremely Hard,Average,1935,
36774,SP,17,JUMBO ATKINSON,,18,USA,"New York, NY","5' 11""",195 lbs,Switch,Right,Oakland,Topeka State,Average,HS Senior,5,GB,84-86 Mph,Normal (3/4),Groundballer,25,25,129,126,45,9,1,0,27,40,1,8,10,0.357,0.364,0.444,20.9,6.6,0.087,0.354,0.809,0.378,0,0.4,0,8,3,15,15,9,1,0,0,0,108,85,1,21,20,24,103,1.67,0.262,1.01,9.2,0.1,7.1,2,8.6,4.3,0,0,0,0,2.11,0,4.5,5.4,$2k,Extremely Hard,Average,1935,
35689,CL,19,PAUL AUE,,21,USA,"Detroit, MI","6' 3""",185 lbs,Right,Right,Eastern Kansas,-,Great,CO Junior,3,NEU,80-83 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,2,18,0,0,34,40,5,30,26,24,18,6.88,0.315,1.88,17.2,1.3,10.6,6.4,4.8,0.8,0,0,0,0,6.26,0,-0.8,-1.2,Slot,Normal,Average,1935,
35594,2B,27,DUTCH AUSTIN,,18,USA,"Allentown, PA","6' 1""",180 lbs,Switch,Right,Adams,Darnell State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,24,24,122,107,48,10,7,3,29,41,10,5,20,0.449,0.504,0.757,43.4,17,0.308,0.523,1.261,0.45,0,2.2,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35539,3B,12,LUKE AUSTIN,,21,USA,"Laurens, SC","5' 6""",155 lbs,Right,Right,Bayou State College,-,Great,CO Junior,1,FB,80-83 Mph,Over the Top,Normal,54,54,270,239,64,12,4,8,46,53,29,19,24,0.268,0.349,0.452,38.5,5.4,0.184,0.349,0.801,0.264,0,0.8,0,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
34480,SP,23,BILLY AYERS,,18,USA,"Falls City, NE","5' 10""",140 lbs,Right,Right,Falls City,Arkansas A&T,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,27,27,136,129,49,13,1,1,27,35,2,6,15,0.38,0.391,0.519,26.6,8.4,0.14,0.385,0.91,0.39,0,0.8,0,5,2,12,12,6,3,0,0,0,98,87,3,32,29,38,70,2.66,0.257,1.28,11.6,0.3,8,3.5,6.4,1.8,0,0,0,0,3.36,0,2.2,3.2,Slot,Extremely Hard,Average,1935,
34335,SS,23,JIMMY BACH,MAESTRO,22,USA,"Minneapolis, MN","5' 9""",165 lbs,Right,Right,Gates University,-,Good,CO Senior,1,FB,80-83 Mph,Normal (3/4),Normal,43,43,216,185,56,8,1,1,37,35,23,7,10,0.303,0.38,0.373,33.8,6.5,0.07,0.337,0.753,0.306,0,0.4,0,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average,1935,
35512,C,43,NED BACON,,21,USA,"Lancaster, OH","6' 0""",185 lbs,Switch,Right,Ferguson,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,57,57,288,243,63,12,1,2,41,46,38,25,15,0.259,0.368,0.342,34.7,5.1,0.082,0.326,0.71,0.282,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1935,
35485,SS,34,FRED BAILEY,,18,USA,"Brooklyn, NY","5' 11""",160 lbs,Right,Right,Dawson,Central Ohio,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,23,23,116,98,48,12,1,0,28,43,14,2,13,0.49,0.557,0.633,38.1,17.4,0.143,0.513,1.189,0.495,0,2,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average,1935,
35536,SP,9,BILL BAKER,SEAWEED,20,USA,"Cincinnati, OH","5' 10""",160 lbs,Right,Right,Carolina Poly,-,Great,CO Junior,3,NEU,84-86 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,4,8,0,0,0,110,122,9,72,68,72,63,5.56,0.31,1.76,16.1,0.7,10,5.9,5.2,0.9,0,0,0,0,5.16,0,0,-0.3,Slot,Normal,Average,1935,
35598,SP,22,EFFA BANCROFT,,18,USA,"Pittsfield, MA","6' 5""",180 lbs,Left,Left,Amsterdam,New Castle State,Average,HS Senior,3,NEU,86-88 Mph,Normal (3/4),Normal,10,10,54,48,17,5,1,1,14,16,1,5,7,0.354,0.346,0.563,8.7,5.9,0.208,0.36,0.909,0.356,0,0.2,0,7,4,16,16,8,3,0,0,0,113.2,85,5,30,28,48,133,2.22,0.253,1.17,10.8,0.4,6.7,3.8,10.5,2.8,0,0,0,0,2.78,0,3.5,4.6,Slot,Extremely Hard,Average,1935,
37993,SP,38,FRANK BARKER,,20,USA,"Yarmouth Port, MA","6' 0""",165 lbs,Right,Right,Sadler College,-,Great,CO Junior,5,GB,84-86 Mph,Sidearm,Groundballer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,7,7,0,0,0,124.2,130,3,57,55,58,59,3.97,0.296,1.51,13.8,0.2,9.4,4.2,4.3,1,0,0,0,0,4.03,0,1.7,2.1,Slot,Normal,Average,1935,
35626,C,11,CHICK BARNETT,,18,USA,"Oakland, CA","6' 1""",175 lbs,Right,Right,San Jose,Bardney,Average,HS Senior,2,NEU,75-80 Mph,Over the Top,Normal,20,20,104,83,34,12,1,4,27,35,15,5,17,0.41,0.495,0.723,31.7,15.6,0.313,0.491,1.218,0.395,0,1.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35521,CF,12,RED BARNETT,,18,USA,"Carlisle, PA","5' 9""",150 lbs,Left,Left,Germantown,Indianapolis Tech,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,21,21,109,93,43,8,5,1,26,40,11,2,14,0.462,0.514,0.688,35.1,14.6,0.226,0.499,1.202,0.457,0,1.7,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
38151,SP,21,RUFUS BARRELL II,DEUCE,18,USA,"Egypt, GA","6' 4""",185 lbs,Left,Left,Macon,Oklahoma City State,Average,HS Senior,4,NEU,92-94 Mph,Over the Top,Normal,24,24,121,115,48,12,2,0,24,38,2,3,14,0.417,0.425,0.557,27.8,10.6,0.139,0.42,0.982,0.421,0,1.1,0,2,1,15,15,11,0,0,0,0,117,62,2,8,5,4,199,0.38,0.254,0.56,5.3,0.2,4.8,0.3,15.3,49.8,0,0,0,0,0.2,0,9.5,8.5,$20k,Extremely Hard,Average,1935,
35701,CF,25,FREDDY BARTLE,,21,USA,"New Bedford, MA","6' 2""",185 lbs,Right,Right,Amarillo Methodist,-,Good,CO Junior,3,NEU,75-80 Mph,Over the Top,Normal,56,56,283,241,69,13,11,6,37,61,36,21,30,0.286,0.384,0.506,54,8,0.22,0.383,0.891,0.293,0,1.6,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1935,
36460,3B,16,JERRY BARTLETT,,17,USA,"Montgomery, AL","6' 2""",190 lbs,Switch,Right,Phenix City,Coastal State,Average,HS Senior,1,EX FB,80-83 Mph,Normal (3/4),Normal,25,25,126,113,47,12,1,3,32,41,11,6,16,0.416,0.472,0.619,34.6,13.3,0.204,0.467,1.091,0.423,0,1.7,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
34378,2B,20,LARRY BARTLETT,,22,USA,"Newark, NJ","6' 0""",190 lbs,Right,Right,Ferguson,-,Great,CO Senior,1,FB,80-83 Mph,Over the Top,Normal,53,53,265,246,71,9,1,1,37,58,13,27,11,0.289,0.335,0.346,30.5,4.4,0.057,0.306,0.68,0.321,0,-0.2,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Easy,Average,1935,
35680,SP,3,BOB BARTON,,21,USA,"Boston, MA","5' 11""",175 lbs,Right,Right,Marquis College,-,Good,CO Junior,4,FB,80-83 Mph,Over the Top,Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,5,8,0,0,0,116.1,149,19,105,102,91,48,7.89,0.315,2.06,18.7,1.5,11.5,7,3.7,0.5,0,0,0,0,6.9,0,-2,-2.6,Slot,Extremely Hard,Average,1935,
37040,SP,10,GEORGE BELCHER,,17,USA,"Tuscaloosa, AL","6' 2""",165 lbs,Left,Left,Ensley,CC Los Angeles,Average,HS Senior,5,NEU,86-88 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,10,2,0,0,0,116.2,91,2,26,22,28,138,1.7,0.279,1.02,9.2,0.2,7,2.2,10.6,4.9,0,0,0,0,1.78,0,5.5,5.4,Slot,Extremely Hard,Average,1935,
35570,SP,36,HUGH BENNETT,,18,USA,"San Diego, CA","6' 5""",185 lbs,Right,Right,Pomona,Coastal California,Average,HS Senior,4,GB,83-85 Mph,Normal (3/4),Groundballer,8,8,41,38,15,4,2,0,13,12,1,2,6,0.395,0.39,0.605,9,9,0.211,0.412,0.996,0.395,0,0.3,0,4,2,18,10,5,1,0,0,0,73.2,65,1,20,18,18,67,2.2,0.288,1.13,10.3,0.1,7.9,2.2,8.2,3.7,0,0,0,0,2.33,0,2.6,2.7,Slot,Normal,Average,1935,
35632,SS,25,BEN BERARD,,17,USA,"Philadelphia, PA","6' 0""",155 lbs,Right,Right,St. Frances Academy,Tallmadge State,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,115,92,38,10,2,1,21,28,15,7,13,0.413,0.496,0.598,33.3,14.3,0.185,0.461,1.093,0.425,0,1.4,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1935,
34430,SP,30,FRITZ BERGER,,18,USA,"Forty Fort, PA","5' 10""",140 lbs,Left,Left,Johnson City,Eastern State,Average,HS Senior,4,NEU,85-87 Mph,Sidearm,Normal,7,7,39,36,13,3,1,3,16,12,0,8,7,0.361,0.351,0.75,9.3,9.3,0.389,0.424,1.101,0.385,0,0.4,0,3,1,12,12,5,4,0,0,0,92,86,4,43,40,61,58,3.91,0.255,1.6,14.6,0.4,8.4,6,5.7,1,0,0,0,0,4.56,0,0.7,1.4,Slot,Extremely Hard,Average,1935,
34314,LF,20,TONY BERMUDA,,18,USA,"New York, NY","6' 1""",180 lbs,Right,Right,Jefferson,Richmond State,Average,HS Senior,1,FB,80-83 Mph,Over the Top,Normal,20,20,101,83,37,15,0,1,22,34,15,4,16,0.446,0.54,0.663,32.2,17.1,0.217,0.512,1.203,0.462,0,1.7,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Impossible,Impossible,Average,1935,
36475,CF,18,HARRY BISHOP,,21,USA,"Shelton, CT","5' 10""",165 lbs,Right,Right,Chicago Poly,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,41,41,206,177,50,12,1,5,29,45,24,17,18,0.282,0.373,0.446,32.8,6.6,0.164,0.358,0.819,0.288,0,0.7,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
34271,RF,12,SOL BLACKWOOD,,22,USA,"Franklin, NH","6' 0""",200 lbs,Left,Left,Hamden University,-,Average,CO Senior,1,FB,80-83 Mph,Normal (3/4),Normal,45,45,227,200,64,10,8,4,44,42,22,3,22,0.32,0.388,0.51,46,8.5,0.19,0.387,0.898,0.306,0,1.4,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Very Easy,Average,1935,
34334,SS,3,JACK BLANTON,,18,USA,"Springfield, MA","5' 9""",145 lbs,Right,Right,Springfield,Charleston Tech,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,22,22,112,90,38,10,3,1,20,31,17,3,14,0.422,0.518,0.633,33.4,15.5,0.211,0.485,1.152,0.425,0,1.7,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Normal,Average,1935,
34291,CF,3,AL BLECHMAN,,18,USA,"Los Angeles, CA","5' 9""",150 lbs,Left,Right,Jordan,Daniel Boone College,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,26,26,131,119,59,20,1,1,36,54,6,2,22,0.496,0.519,0.706,46.1,18.3,0.21,0.515,1.225,0.492,0,2.3,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35601,RF,22,BOB BOLTON,,18,USA,"Hazleton, PA","5' 9""",150 lbs,Right,Left,Milton,Penn Catholic,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,125,109,49,15,5,4,31,38,13,8,24,0.45,0.512,0.789,48.6,19.9,0.339,0.54,1.301,0.459,0,2.4,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
36966,C,10,CLAY BOMGARDNER,,17,USA,"Goodlettsville, TN","5' 10""",160 lbs,Right,Right,Wichita,Daniel Boone College,Average,HS Senior,1,NEU,80-83 Mph,Over the Top,Normal,23,23,118,103,42,12,0,3,26,37,10,5,15,0.408,0.466,0.612,31.6,13.1,0.204,0.455,1.077,0.406,0,1.4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Hard,Average,1935,
34453,SP,13,ABE BOWER,,17,USA,"Omaha, NE","5' 10""",150 lbs,Left,Left,Falls City,Arkansas A&T,Average,HS Senior,3,NEU,83-85 Mph,Normal (3/4),Normal,23,23,115,109,42,9,2,0,21,29,2,6,11,0.385,0.395,0.505,21.9,8,0.119,0.386,0.899,0.4,0,0.7,0,8,4,12,12,7,1,0,0,0,80.1,70,3,21,20,18,87,2.24,0.288,1.1,10.2,0.3,7.8,2,9.7,4.8,0,0,0,0,2.3,0,3.1,3.2,Slot,Normal,Average,1935,
34393,1B,20,BOB BOWLAND,,18,USA,"Jamestown, NY","6' 0""",180 lbs,Right,Right,Shinglehouse,Carolina Poly,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,22,22,111,88,40,16,2,2,24,30,16,5,20,0.455,0.536,0.75,38.5,18.6,0.295,0.528,1.286,0.452,0,2,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$950 ,Extremely Hard,Average,1935,
35511,CF,43,CHARLIE BOWLIN,,20,USA,"Marshalltown, IA","5' 10""",160 lbs,Right,Right,Columbia Military Academy,-,Great,CO Junior,1,NEU,80-83 Mph,Normal (3/4),Normal,43,43,219,188,53,9,10,9,36,51,27,13,28,0.282,0.373,0.58,44.1,8,0.298,0.397,0.953,0.263,0,1.5,0,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Hard,Average,1935,
35528,CF,3,JESSE BOWLING,,18,USA,"Monessen, PA","5' 9""",150 lbs,Right,Right,Toronto,Whitney College,Average,HS Senior,1,EX FB,80-83 Mph,Normal (3/4),Normal,22,22,110,96,39,8,7,1,27,28,10,8,16,0.406,0.477,0.667,32.9,13.7,0.26,0.481,1.144,0.437,0,1.6,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35537,SP,25,JOE BOYD,,18,USA,"New York, NY","5' 10""",150 lbs,Right,Right,Morris,Grange College,Average,HS Senior,3,GB,84-86 Mph,Normal (3/4),Groundballer,22,22,112,108,40,5,1,2,26,38,2,10,8,0.37,0.384,0.491,20.8,7.9,0.12,0.381,0.875,0.392,0,0.6,0,5,2,14,14,9,2,0,0,0,108.1,72,1,19,18,37,144,1.5,0.263,1.01,9.3,0.1,6,3.1,12,3.9,0,0,0,0,1.77,0,5.2,5.8,Slot,Easy,Average,1935,
37062,2B,20,ED BRISCOE,,17,USA,"Michigan City, IN","6' 0""",175 lbs,Right,Right,San Antonio,Mississippi A&M,Average,HS Senior,1,FB,80-83 Mph,Sidearm,Normal,25,25,126,108,53,19,3,2,31,39,16,4,24,0.491,0.556,0.778,49.8,22.8,0.287,0.56,1.333,0.495,0,2.7,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,1935,
34340,3B,95,DOM BRISENO,,18,USA,"San Francisco, CA","5' 9""",160 lbs,Right,Right,Lincoln,San Diego Maritime Academy,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,115,94,39,10,1,1,27,36,16,3,12,0.415,0.5,0.574,29.9,13.2,0.16,0.456,1.074,0.418,0,1.4,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
38116,SP,10,ED BRISTOL,,17,USA,"Kalamazoo, MI","6' 0""",155 lbs,Switch,Right,Joppa,Columbia Military Academy,Average,HS Senior,4,NEU,85-87 Mph,Over the Top,Normal,9,9,47,42,14,5,2,0,12,11,1,7,7,0.333,0.364,0.548,7.5,5.8,0.214,0.364,0.911,0.4,0,0.2,0,8,4,14,14,7,4,0,0,0,106.2,103,5,41,40,46,92,3.38,0.287,1.4,12.8,0.4,8.7,3.9,7.8,2,0,0,0,0,3.46,0,2.2,2.7,Slot,Extremely Hard,Average,1935,
34398,1B,32,DEL BRUCE,,18,USA,"Houston, TX","5' 10""",170 lbs,Left,Left,League City,Alabama Gulf Coast,Average,HS Senior,1,FB,80-83 Mph,Normal (3/4),Normal,23,23,118,105,57,12,2,2,31,48,6,5,16,0.543,0.578,0.752,47,23.9,0.21,0.56,1.33,0.556,0,2.5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2k,Extremely Hard,Average,1935,
37716,C,34,LON BRYANT,,18,USA,"Gastonia, NC","6' 2""",190 lbs,Right,Right,Hartford,Columbia Military Academy,Average,HS Senior,1,NEU,80-83 Mph,Normal (3/4),Normal,25,25,128,117,48,9,0,1,31,39,8,9,10,0.41,0.453,0.513,28.8,10.8,0.103,0.426,0.966,0.435,0,1.2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slot,Extremely Hard,Average,1935,
35728,SP,18,JOE BURKE,,21,USA,"Toledo, OH","6' 7""",225 lbs,Right,Left,Eastern State,-,Great,CO Junior,6,NEU,85-87 Mph,Normal (3/4),Normal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,4,6,0,0,0,94.1,115,14,69,67,53,54,6.39,0.321,1.78,16.1,1.3,11,5.1,5.2,1,0,0,0,0,5.7,0,-0.5,-0.9,Slot,Very Easy,Average,1935,
36892,3B,10,MARK BURNS,,20,USA,"Bel Air South, MD","5' 11""",170 lbs,Right,Right,Brunswick College,-,Great,CO Junior,1,FB,80-83 Mph,Normal (3/4),Normal,58,58,293,256,68,17,8,6,46,47,31,8,31,0.266,0.348,0.465,47.3,6.4,0.199,0.349,0.813,0.255,0,0.8,0,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1k,Normal,Average,1935,
